id,repository,number,kind,state,merged,title,jev_top,p_top,jev_second,p_second
engine109,engine.io-client-java,109,pr,closed,False,Bump ws from 7.4.1 to 7.4.6 in /src/test/resources,pr_non_functional,0.96,defect_fixed_or_obsolete,0.03
engine110,engine.io-client-java,110,pr,closed,True,Bump engine.io from 4.0.5 to 4.1.2 in /src/test/resources,pr_non_functional,1,support_question,0
engine112,engine.io-client-java,112,issue,open,False,Upgrade to OkHttp 4.x?,build_packaging_env,0.88,feature_request,0.08
engine113,engine.io-client-java,113,pr,open,False,"Upgrade to OkHttp 4.10.0, fixes #112",pr_non_functional,0.68,build_packaging_env,0.31
engine114,engine.io-client-java,114,pr,open,False,chore: bump engine.io from 4.1.2 to 6.2.1 in /src/test/resources,pr_non_functional,1,support_question,0
engine115,engine.io-client-java,115,pr,open,False,chore: bump json from 20090211 to 20230227,pr_non_functional,0.96,build_packaging_env,0.04
engine116,engine.io-client-java,116,issue,open,False,Issue with EventThread and class loaders,defect_current,0.99,support_question,0.01
engine117,engine.io-client-java,117,pr,open,False,use jdk 1.8 base64 for engine.io server 6.x.x,pr_functional,0.58,insufficient_evidence,0.21
engine118,engine.io-client-java,118,issue,open,False,Update readme to mention more compatibility,docs_gap,1,support_question,0
engine119,engine.io-client-java,119,issue,open,False,Questions about Socket's sendPacket and flush implementation,support_question,0.98,insufficient_evidence,0.01
engine120,engine.io-client-java,120,issue,open,False,Question about Polling transport's close implementation.,support_question,0.96,insufficient_evidence,0.02
engine121,engine.io-client-java,121,pr,open,False,Add volatile socket support to SocketIO client,pr_functional,0.76,feature_request,0.24
engine122,engine.io-client-java,122,issue,open,False,Please enable the heartbeat scheduler to run on daemon thread in version 1.0.2,defect_fixed_or_obsolete,0.67,defect_current,0.2
engine123,engine.io-client-java,123,pr,open,False,Add WebTransport support to Engine.IO Java client,pr_functional,0.97,feature_request,0.03
engine124,engine.io-client-java,124,pr,closed,False,Change HashMap to LinkedHashMap in decode method,pr_functional,0.8,duplicate_invalid_spam,0.11
engine125,engine.io-client-java,125,pr,closed,False,Change HashMap to LinkedHashMap for query parameters,duplicate_invalid_spam,0.5,pr_functional,0.4
engine126,engine.io-client-java,126,pr,open,False,fix: query reorder on WebSocket Transport,defect_current,0.71,pr_functional,0.23
